CourseId,CourseName,DepartmentId,DepartmentName,Desc,Pre,Mode,CourseKeywords,CourseKeyPhrases,CourseSummary,CourseDifficulty,CourseDifficultyBand
PHYS 5460,Teaching and Learning Physics,PHYS,Physics Department,"Learn how people understand key concepts in physics. Through examination of physics content, pedagogy and problems, through teaching, and through research in physics education, students will explore the meaning and means of teaching physics. Students will gain a deeper understanding of how education research is done and how people learn. Useful for all students, especially for those interested in physics, teaching, and education research. Same as PHYS 4460 and EDUC 4460 and EDUC 5460.",[],['person'],"['physics', 'teaching', 'education', 'pedagogy', 'students', 'learn']","['research physics education', 'teaching research physics', 'teaching physics students', 'physics teaching education', 'teaching physics', 'physics education students', 'physics education', 'physics teaching']","Useful for all students, especially for those interested in physics, teaching, and education research. Students will gain a deeper understanding of how education research is done and how people learn. Learn how people understand key concepts in physics.",0.5409867029313992,Medium
CVEN 3246,Introduction to Construction,CVEN,Department of Civil Engineering,"Provides a broad view of concerns, activities, and objectives of people involved in construction: the owner, architect/engineer, contractor, labor and inspector. Interactive gaming situation relates these people to the construction contract, plans/specifications, estimates/bids, scheduling, law and financial management.  Students with a Business School Real Estate emphasis may be considered for this course.",[],['person'],"['interactive', 'gaming', 'construction', 'activities', 'architect', 'contractor']","['interactive gaming situation', 'interactive gaming', 'inspector interactive gaming', 'people involved construction', 'interactive', 'involved construction', 'relates people construction', 'gaming situation relates']","Provides a broad view of concerns, activities, and objectives of people involved in construction: the owner, architect/engineer, contractor, labor and inspector. Interactive gaming situation relates these people to the construction contract, plans/specifications, estimates/bids, scheduling, law and financial management. Students with a Business School Real Estate emphasis may be considered for this course.",0.6569582955575702,Medium
PSYC 5741,General Statistics 1,PSYC,Psychology and Neuroscience Department,"is part 1 of the 2-semester course sequence, PSYC 5741 and PSYC 5751. This course surveys probability and statistics in psychology, using the general linear model as a basic ""recipe"" for data analysis. After introducing a few powerful concepts that enable a range of questions to be asked, the course focuses on building and interpreting models using standard regression software. Restricted to Psychology and Neuroscience (PSYC & NRSC) graduate students. Instructor consent required for students outside of the department.",[],['person'],"['psychology', 'psyc', 'regression', 'semester', 'instructor', 'models']","['psychology neuroscience psyc', 'neuroscience psyc', 'psyc 5751 course', 'course sequence psyc', 'neuroscience psyc nrsc', 'psychology using general', 'psychology using', 'software restricted psychology']","Restricted to Psychology and Neuroscience (PSYC & NRSC) graduate students. This course surveys probability and statistics in psychology, using the general linear model as a basic ""recipe"" for data analysis. is part 1 of the 2-semester course sequence, PSYC 5741 and PSYC 5751.",0.5956482320942883,Medium
ARCH 3100,Studio 2: Intermediate Architecture,ARCH,Department of Architecture,"Dealing with problems at an intermediate level of complexity this architecture studio emphasizes the interaction of form, programmatic use, human behavior and context in creating structure. Studio options may include a client-based community engaged project, real world applications, and/or result in a physical product. Students work across analog and digital platforms to produce high quality and portfolio-worthy work. Recommended corequisite: ARCH 3114.",['ARCH 2100'],['person'],"['architecture', 'studio', 'arch', 'applications', 'corequisite', 'complexity']","['architecture studio', 'complexity architecture studio', 'architecture studio emphasizes', 'architecture', 'complexity architecture', 'structure studio', 'creating structure studio', 'level complexity architecture']","Studio options may include a client-based community engaged project, real world applications, and/or result in a physical product. Dealing with problems at an intermediate level of complexity this architecture studio emphasizes the interaction of form, programmatic use, human behavior and context in creating structure. Students work across analog and digital platforms to produce high quality and portfolio-worthy work.",0.5886597159262617,Medium
EMUS 1317,Concert Band,EMUS,Music Department - Electonic Music Studies,May be repeated up to 12 total credit hours. Degree credit not granted for this course and EMUS 3317.,[],['person'],"['degree', 'hours', 'credit', 'emus', '3317', 'repeated']","['hours degree credit', 'credit hours degree', 'degree credit', 'total credit hours', 'degree credit granted', 'credit hours', 'credit granted course', 'hours degree']",Degree credit not granted for this course and EMUS 3317. May be repeated up to 12 total credit hours.,0.3728845572680568,Easy
MBAX 6530,Negotiating and Conflict Management,MBAX,Executive MBA Program,"Explores and builds skills for conflict management and negotiation problems faced by managers (e.g., dealing with subordinates, peers, superiors, or clients). Content is relevant to all MBA students, especially those interested in management, accounting, entrepreneurship, finance, and marketing.",[],['person'],"['management', 'managers', 'conflict', 'negotiation', 'mba', 'subordinates']","['conflict management negotiation', 'management negotiation', 'conflict management', 'skills conflict management', 'management negotiation problems', 'managers dealing', 'problems faced managers', 'faced managers dealing']","Explores and builds skills for conflict management and negotiation problems faced by managers (e.g., dealing with subordinates, peers, superiors, or clients). Content is relevant to all MBA students, especially those interested in management, accounting, entrepreneurship, finance, and marketing.",0.6474010275007555,Medium
SOCY 5181,Logics of Qualitative Inquiry,SOCY,Sociology Department,A required first-year seminar that introduces the logics of qualitative inquiry in sociology. Introduces the history of qualitative epistemology. Considers the logic of common qualitative methodologies and qualitative research representations. Engages with the logics of inquiry in classic and more recent well regarded qualitative sociological works.,[],['person'],"['qualitative', 'sociological', 'sociology', 'epistemology', 'inquiry', 'seminar']","['qualitative inquiry sociology', 'qualitative sociological', 'regarded qualitative sociological', 'qualitative inquiry', 'logics qualitative inquiry', 'qualitative sociological works', 'inquiry sociology introduces', 'inquiry sociology']",Engages with the logics of inquiry in classic and more recent well regarded qualitative sociological works. A required first-year seminar that introduces the logics of qualitative inquiry in sociology. Introduces the history of qualitative epistemology.,0.640336959806588,Medium
GEOL 5093,Remote Sensing of the Environment,GEOL,Department of Geology,Covers acquisition and interpretation of environmental data by remote sensing. Discusses theory and sensors as well as manual and computerized interpretation methods. Stresses infrared and microwave portions of the spectrum. Same as GEOL 4093 and GEOG 4093 and GEOG 5093.,[],['person'],"['sensing', 'infrared', 'geol', 'geog', 'sensors', 'environmental']","['remote sensing discusses', 'remote sensing', 'interpretation environmental data', 'data remote sensing', 'environmental data remote', 'environmental data', 'spectrum geol', 'portions spectrum geol']",Discusses theory and sensors as well as manual and computerized interpretation methods. Covers acquisition and interpretation of environmental data by remote sensing. Same as GEOL 4093 and GEOG 4093 and GEOG 5093.,0.5251586582048957,Medium
HIST 2166,The Vietnam Wars,HIST,History Department,"Traces the causes, course, and outcome of the wars in Vietnam from 1940 until 1975. Explains the successes of the revolutionaries and the failures of the French and Americans. Analyzes the development of Vietnamese nationalism, French colonialism, and U.S. intervention. Similar to HIST 4166.",[],['person'],"['vietnam', 'vietnamese', '1940', 'wars', 'nationalism', 'revolutionaries']","['wars vietnam 1940', 'outcome wars vietnam', 'vietnam 1940', 'wars vietnam', 'vietnam 1940 1975', 'development vietnamese nationalism', 'vietnamese nationalism french', 'vietnamese nationalism']","Analyzes the development of Vietnamese nationalism, French colonialism, and U.S. intervention. Traces the causes, course, and outcome of the wars in Vietnam from 1940 until 1975. Explains the successes of the revolutionaries and the failures of the French and Americans.",0.4987533998186763,Medium
ENVM 5012,"Water, Climate, and Sustainable Cities",ENVM,Environmental Studies Program,"Provides students with the knowledge to characterize, analyze, assess and plan, urban systems, primarily those of water and landscape. Students will understand the nature of built systems in the urban environment, with particular focus on the urban water cycle and green infrastructure.",[],['online'],"['students', 'environment', 'infrastructure', 'systems', 'urban', 'landscape']","['water landscape students', 'systems urban environment', 'urban systems', 'urban water cycle', 'landscape students understand', 'urban systems primarily', 'built systems urban', 'plan urban systems']","Provides students with the knowledge to characterize, analyze, assess and plan, urban systems, primarily those of water and landscape. Students will understand the nature of built systems in the urban environment, with particular focus on the urban water cycle and green infrastructure.",0.5796313085524327,Medium
REAL 4400,Real Estate Economics,REAL,Real Estate Center,"The first half of the course is about urban economics. It covers the fundamental principles of market analysis, urban economics, and the reasons why households and firms chose to locate in cities. The second half of the course is about real estate markets. We extend our analysis of cities to the built environment itself, and to the operation residential and commercial real estate markets. The course also examines alternative techniques for estimating real property value.","['REAL 3000', 'REAL 4100']",['person'],"['residential', 'markets', 'property', 'economics', 'market', 'urban']","['real estate markets', 'market analysis urban', 'analysis urban economics', 'real estate', 'urban economics', 'course urban economics', 'estate markets', 'commercial real estate']","The second half of the course is about real estate markets. The first half of the course is about urban economics. We extend our analysis of cities to the built environment itself, and to the operation residential and commercial real estate markets.",0.5692051979449985,Medium
ECON 2020,Principles of Macroeconomics,ECON,Department of Economics,"Provides an overview of the economy, examining the flows of resources and outputs and the factors determining the levels of income and prices. Explores policy problems of inflation, unemployment and economic growth.",['ECON 2010'],"['person', 'online']","['economy', 'economic', 'income', 'inflation', 'resources', 'overview']","['economy examining', 'economy', 'overview economy', 'provides overview economy', 'overview economy examining', 'economic', 'economic growth', 'economy examining flows']","Provides an overview of the economy, examining the flows of resources and outputs and the factors determining the levels of income and prices. Explores policy problems of inflation, unemployment and economic growth.",0.5796690843155031,Medium
SOCY 4014,Criminology,SOCY,Sociology Department,"Examines the scientific study of types of criminal behavior and explanations for criminal behavior, with special attention to social factors affecting criminal behavior.",[],['online'],"['criminal', 'behavior', 'factors', 'social', 'explanations', 'scientific']","['criminal behavior explanations', 'types criminal behavior', 'affecting criminal behavior', 'explanations criminal behavior', 'criminal behavior', 'factors affecting criminal', 'behavior explanations criminal', 'criminal behavior special']","Examines the scientific study of types of criminal behavior and explanations for criminal behavior, with special attention to social factors affecting criminal behavior.",0.6439256572982774,Medium
SOCY 2022,Happiness in Society,SOCY,Sociology Department,"Examines the measurement, meaning, and causes of happiness and its relationship to social life in the contemporary United States as well as in other countries. Students will also learn about and critically evaluate existing strategies for enhancing happiness in their lives. Formerly offered as a special topics course.",[],"['person', 'online']","['happiness', 'life', 'social', 'topics', 'students', 'lives']","['enhancing happiness lives', 'enhancing happiness', 'happiness lives offered', 'happiness lives', 'strategies enhancing happiness', 'causes happiness', 'meaning causes happiness', 'happiness relationship social']","Students will also learn about and critically evaluate existing strategies for enhancing happiness in their lives. Examines the measurement, meaning, and causes of happiness and its relationship to social life in the contemporary United States as well as in other countries. Formerly offered as a special topics course.",0.6023345421577515,Medium
MATH 6280,Advanced Algebraic Topology,MATH,Mathematics Department,"Covers homotopy theory, spectral sequences, vector bundles, characteristic classes, K-theory and applications to geometry and physics. Department enforced prerequisite: MATH 6220. Instructor consent required for undergraduates.",[],['person'],"['bundles', 'prerequisite', 'classes', 'spectral', 'homotopy', 'theory']","['homotopy theory spectral', 'covers homotopy theory', 'homotopy theory', 'theory spectral sequences', 'characteristic classes theory', 'theory applications geometry', 'geometry physics department', 'theory spectral']","Instructor consent required for undergraduates. Department enforced prerequisite: MATH 6220. Covers homotopy theory, spectral sequences, vector bundles, characteristic classes, K-theory and applications to geometry and physics.",0.5925128437594439,Medium
THTR 4175,Conceptualization,THTR,Department of Theater,"Fosters the student's creative and collaborative skills by introducing a variety of strategies and scenarios for conceiving live, theatrical productions, events and experiences. A project based curriculum offers several individual and team exercises in visualizing, documenting and communicating ideas for live performances, including their overall scope, aesthetic, style, audience relationship and mode of presentation. Same as THTR 5175.",[],['person'],"['curriculum', 'presentation', 'theatrical', 'performances', 'project', 'audience']","['project based curriculum', 'project based', 'ideas live performances', 'based curriculum', 'experiences project based', 'conceiving live theatrical', 'live theatrical productions', 'student creative collaborative']","A project based curriculum offers several individual and team exercises in visualizing, documenting and communicating ideas for live performances, including their overall scope, aesthetic, style, audience relationship and mode of presentation. Fosters the student's creative and collaborative skills by introducing a variety of strategies and scenarios for conceiving live, theatrical productions, events and experiences. Same as THTR 5175.",0.6745995769114536,Medium
EMEN 5080,Ethical Decision-Making in Engineering Management,EMEN,Department of Engineering Management,"Learn how to recognize ethical issues and dilemmas affecting managers in the workplace. Understand various models and practices offering solutions to these issues and how to create a culture of ethics and integrity in supporting and/or building a profitable, healthy and responsible organization.",[],"['person', 'online']","['ethics', 'ethical', 'integrity', 'practices', 'managers', 'dilemmas']","['recognize ethical issues', 'culture ethics integrity', 'create culture ethics', 'ethics integrity', 'learn recognize ethical', 'ethics integrity supporting', 'ethical issues dilemmas', 'dilemmas affecting managers']","Learn how to recognize ethical issues and dilemmas affecting managers in the workplace. Understand various models and practices offering solutions to these issues and how to create a culture of ethics and integrity in supporting and/or building a profitable, healthy and responsible organization.",0.6449833786642489,Medium
GEOG 6402,Seminar: Political Ecology,GEOG,Department of Geography,"Critically examines the politics of human-environment relationships across cultures and societies. Focuses on environmental degradation, change and management from the perspectives including political economy, cultural politics, STS and post structural theory. May be repeated up to 6 total credit hours.",[],['person'],"['environmental', 'environment', 'cultures', 'political', 'politics', 'societies']","['environment relationships cultures', 'politics human environment', 'societies focuses environmental', 'human environment relationships', 'human environment', 'environmental', 'environmental degradation', 'focuses environmental degradation']","Focuses on environmental degradation, change and management from the perspectives including political economy, cultural politics, STS and post structural theory. Critically examines the politics of human-environment relationships across cultures and societies. May be repeated up to 6 total credit hours.",0.6401103052281656,Medium
GEOG 7118,Foundations of Environmental Justice,GEOG,Department of Geography,"Examines environmental justice movements, policies, institutions, objectives, and scholarship. Identifies factors that contribute to environmental inequality, and efforts to reduce it. Formerly offered as a special topics course. Same as COMM 7118, ENVS 7118 and PSCI 7118.",[],['person'],"['environmental', 'justice', 'topics', 'institutions', 'examines', 'inequality']","['examines environmental justice', 'environmental justice movements', 'environmental justice', 'environmental inequality efforts', 'contribute environmental inequality', 'examines environmental', 'environmental inequality', 'justice movements']","Examines environmental justice movements, policies, institutions, objectives, and scholarship. Identifies factors that contribute to environmental inequality, and efforts to reduce it. Formerly offered as a special topics course.",0.5869975823511635,Medium
GEOG 1011,Environmental Systems: Landscapes and Water,GEOG,Department of Geography,"Lect. and lab. Introduces landscapes and flowing water, emphasizing the formation and geographic distribution of mountains, volcanoes, valleys, and deserts, and their shaping by rivers and glaciers. Includes field trips.",[],"['person', 'online']","['lect', 'lab', 'landscapes', 'valleys', 'geographic', 'glaciers']","['lect lab introduces', 'lect lab', 'lect', 'lab introduces landscapes', 'introduces landscapes flowing', 'lab', 'introduces landscapes', 'lab introduces']",and lab. Includes field trips. Lect.,0.4160244786944696,Easy
ARTF 5024,Advanced Research Seminar: Snapshots/Memoirs/Home Movies,ARTF,Department of Art and Art History,"Focuses on a specific topic, director, or genre chosen by the professor. Research skills and critical thinking are emphasized. With faculty guidance, students determine individual projects and present them to the class. Class participation is mandatory. Each student submits a thorough and original research paper for a final grade. May be repeated up to 6 total credit hours. Recommended prerequisites: CINE 3051 and CINE 3061. Same as CINE 4024.",[],['person'],"['prerequisites', 'cine', 'professor', 'projects', 'faculty', 'student']","['prerequisites cine', 'recommended prerequisites cine', 'prerequisites cine 3051', 'hours recommended prerequisites', 'prerequisites', 'recommended prerequisites', 'research skills critical', 'professor research skills']","Each student submits a thorough and original research paper for a final grade. With faculty guidance, students determine individual projects and present them to the class. Focuses on a specific topic, director, or genre chosen by the professor.",0.5067240858265336,Medium
ENGL 3235,American Novel,ENGL,Department of English,"This class explores how over two centuries of Americans have shaped the novel and how the novel has shaped America. What themes or crises define the “American novel”? How do immigrant authors, writers of color, Indigenous novelists, and queer or working class authors unsettle the American stories we think we know? Together we’ll ask how the transformation of America is made visible in the novel’s shifting boundaries and forms.",[],['person'],"['novel', 'novelists', 'writers', 'authors', 'american', 'americans']","['americans shaped novel', 'american novel', 'define american novel', 'novel shaped america', 'american novel immigrant', 'america visible novel', 'unsettle american stories', 'shaped america themes']",This class explores how over two centuries of Americans have shaped the novel and how the novel has shaped America. What themes or crises define the “American novel”? Together we’ll ask how the transformation of America is made visible in the novel’s shifting boundaries and forms.,0.5637277122997885,Medium
EMUS 3427,Jazz Ensemble,EMUS,Music Department - Electonic Music Studies,Students perform in a principal format for jazz expression. The large ensemble setting affords the opportunity to expand knowledge of jazz styles and repertoire as well as refine reading skills and improve spontaneous interaction with other musicians. Placed through auditions held at the beginning of each semester. Recommended prerequisite: EMUS 1427 or previous experience in large jazz ensembles. Same as EMUS 1427 and EMUS 5427.,[],['person'],"['auditions', 'jazz', 'musicians', 'semester', 'students', 'principal']","['jazz ensembles emus', 'large jazz ensembles', 'jazz ensembles', 'principal format jazz', 'experience large jazz', 'jazz styles repertoire', 'musicians placed auditions', 'format jazz']",Recommended prerequisite: EMUS 1427 or previous experience in large jazz ensembles. Students perform in a principal format for jazz expression. The large ensemble setting affords the opportunity to expand knowledge of jazz styles and repertoire as well as refine reading skills and improve spontaneous interaction with other musicians.,0.5659942580840133,Medium
ETHN 5102,Special Topics in Africana Studies: Womanist Ethics,ETHN,Department of Ethnic Studies,"Variable topic that allows intensive coverage of a subject, theme, or issue in African American studies. May be repeated up to 9 total credit hours on different topics. Same as ETHN 4102.",[],['person'],"['topics', 'topic', 'subject', 'studies', 'african', 'hours']","['variable topic', 'hours different topics', 'variable topic allows', 'issue african american', 'african american studies', 'topic allows intensive', 'different topics ethn', 'topics ethn']","May be repeated up to 9 total credit hours on different topics. Variable topic that allows intensive coverage of a subject, theme, or issue in African American studies. Same as ETHN 4102.",0.48594741613780595,Medium
CSCI 3753,Design and Analysis of Operating Systems,CSCI,Department of Computer Science,"Analyzes the software that extends hardware to provide a computing environment, including the role of linkers, file systems, resource sharing, security and networking. Studies the history of operating system organization and design and their influence on security, functionality and reliability. Same as CSPB 3753.","['CSCI 2400', 'CSCI 2270', 'ECEN 3350', 'CSCI 2275']",['person'],"['software', 'hardware', 'cspb', 'computing', 'networking', 'systems']","['provide computing environment', 'software extends hardware', 'computing environment', 'hardware provide computing', 'computing environment including', 'file systems', 'extends hardware provide', 'extends hardware']","Analyzes the software that extends hardware to provide a computing environment, including the role of linkers, file systems, resource sharing, security and networking. Studies the history of operating system organization and design and their influence on security, functionality and reliability. Same as CSPB 3753.",0.5802357207615594,Medium
ATLS 3100,Form,ATLS,Department of Atlas Institute,"Teaches the fundamentals of 3D modeling, 3D animation and 3D printing / rapid prototyping from a conceptual and sculptural perspective. Through topical lectures, technical demonstrations and creative projects the course will introduce students to the potentials of thinking and working within 3-dimensional spaces.","['ATLS 1100', 'CSCI 1200', 'ATLS 1300', 'CSCI 1300', 'ENES 2020', 'ATLS 2000', 'HUEN 2020', 'CSCI 1320', 'INFO 1201']",['person'],"['3d', 'prototyping', 'modeling', 'sculptural', 'animation', 'lectures']","['teaches fundamentals 3d', '3d modeling', '3d modeling 3d', '3d printing', 'animation 3d printing', '3d animation 3d', 'modeling 3d', 'fundamentals 3d']","Through topical lectures, technical demonstrations and creative projects the course will introduce students to the potentials of thinking and working within 3-dimensional spaces. Teaches the fundamentals of 3D modeling, 3D animation and 3D printing / rapid prototyping from a conceptual and sculptural perspective.",0.6516696887277122,Medium
PHYS 5560,Introduction to Biophysics,PHYS,Physics Department,"Covers an introduction to the physics of living systems. Focuses on how living systems are able to generate order, with both physical principles and biological examples. Covers the development of quantitative models for biological systems, including estimates. Taught from a physics perspective, with biology background introduced as needed. Same as PHYS 4560 and MCDB 4560 and MCDB 5560.",[],['person'],"['biology', 'biological', 'phys', 'systems', 'physics', 'models']","['physics living systems', 'models biological systems', 'living systems', 'models biological', 'biological systems', 'biological systems including', 'physical principles biological', 'physics perspective biology']","Covers an introduction to the physics of living systems. Focuses on how living systems are able to generate order, with both physical principles and biological examples. Taught from a physics perspective, with biology background introduced as needed.",0.5530371713508613,Medium
LAWS 7409,Legal Negotiation,LAWS,Law School,Explores the fundamentals of effective negotiation techniques and policies for lawyers. Students engage in mock negotiations of several legal disputes.,[],['person'],"['negotiation', 'negotiations', 'disputes', 'lawyers', 'students', 'mock']","['negotiations legal disputes', 'engage mock negotiations', 'mock negotiations legal', 'negotiation techniques', 'effective negotiation techniques', 'mock negotiations', 'negotiation techniques policies', 'effective negotiation']",Students engage in mock negotiations of several legal disputes. Explores the fundamentals of effective negotiation techniques and policies for lawyers.,0.5735116349350257,Medium
EDUC 8260,Qualitative Methods II,EDUC,Department of Education,"Builds on EDUC 8250 to develop knowledge and skills in ethnographic and case study research. Second of a two-course sequence covering qualitative research design, theoretical perspectives, and methods.",[],['person'],"['ethnographic', 'educ', 'qualitative', 'study', 'develop', 'research']","['ethnographic case study', 'ethnographic case', 'skills ethnographic case', 'knowledge skills ethnographic', 'skills ethnographic', 'case study research', 'ethnographic', 'qualitative research design']","Builds on EDUC 8250 to develop knowledge and skills in ethnographic and case study research. Second of a two-course sequence covering qualitative research design, theoretical perspectives, and methods.",0.5503550921728618,Medium
COMM 3300,Rhetorical Thinking,COMM,Department of Communication,"Reviews the classical tradition of rhetoric and its relevance to current events and public issues. Students learn how rhetorical perspectives help us create new ways of thinking, speaking, and acting through practicing creative message design.","['COMM 1600', 'COMM 1210']","['person', 'online']","['rhetoric', 'rhetorical', 'perspectives', 'relevance', 'design', 'speaking']","['learn rhetorical perspectives', 'rhetorical perspectives help', 'rhetorical perspectives', 'learn rhetorical', 'students learn rhetorical', 'classical tradition rhetoric', 'rhetoric relevance', 'rhetoric relevance current']","Students learn how rhetorical perspectives help us create new ways of thinking, speaking, and acting through practicing creative message design. Reviews the classical tradition of rhetoric and its relevance to current events and public issues.",0.5521305530371713,Medium
SOCY 5202,Graduate Seminar in Contemporary Theory,SOCY,Sociology Department,"Examines selected sociological theories considered contemporary, including but not limited to cultural sociology, feminist theory, postcolonial thought, actor-network theory, microsociology, field theory, and poststructuralism. Discusses the formation of a sociological canon and the challenge of categorizing theory. Considers the process of theorizing as an acquired skill. Previously offered as a special topics course.",[],['person'],"['sociological', 'sociology', 'categorizing', 'postcolonial', 'poststructuralism', 'theorizing']","['sociological theories considered', 'sociology feminist theory', 'sociological theories', 'selected sociological theories', 'formation sociological canon', 'feminist theory postcolonial', 'cultural sociology', 'cultural sociology feminist']","Discusses the formation of a sociological canon and the challenge of categorizing theory. Examines selected sociological theories considered contemporary, including but not limited to cultural sociology, feminist theory, postcolonial thought, actor-network theory, microsociology, field theory, and poststructuralism. Considers the process of theorizing as an acquired skill.",0.6806436990027198,Medium
CVEN 5006,Construction Engineering and Management Fundamentals,CVEN,Department of Civil Engineering,"Provides an overview of the construction industry to establish a foundation for subsequent graduate courses in construction engineering and management. Students will be exposed to projects of varying funding sources, contracts, scope and complexity. Project phases will be established including planning, funding, design, construction, turnover, operation and maintenance. The course will focus on fundamental construction cost estimating, scheduling, delivery systems, contractual relationships, key contract clauses, risk allocation, building materials/systems and project controls. Previously offered as a special topics course.",[],['person'],"['construction', 'building', 'courses', 'engineering', 'projects', 'planning']","['courses construction engineering', 'graduate courses construction', 'courses construction', 'construction engineering management', 'construction engineering', 'overview construction industry', 'construction industry', 'construction industry establish']","The course will focus on fundamental construction cost estimating, scheduling, delivery systems, contractual relationships, key contract clauses, risk allocation, building materials/systems and project controls. Students will be exposed to projects of varying funding sources, contracts, scope and complexity. Provides an overview of the construction industry to establish a foundation for subsequent graduate courses in construction engineering and management.",0.6977561196736173,Medium
ASIA 2000,Gateway to Modern Asia: Exploring Regional Connections,ASIA,Department of Asian Studies,"Introduces main themes, intellectual approaches used in Asian Studies through a transdisciplinary perspective that focuses on interactions and links between geographic regions and national boundaries. Presents Asia as a concept, a powerful imaginary geography, and historically dynamic construct that has shaped / been shaped by global patterns of economic development, nation building, war and diplomacy, colonialism and aspirations for better lives.",[],"['person', 'online']","['asia', 'geography', 'geographic', 'transdisciplinary', 'asian', 'regions']","['asia concept', 'asian studies transdisciplinary', 'boundaries presents asia', 'presents asia concept', 'asian studies', 'asia concept powerful', 'asia', 'used asian studies']","Introduces main themes, intellectual approaches used in Asian Studies through a transdisciplinary perspective that focuses on interactions and links between geographic regions and national boundaries. Presents Asia as a concept, a powerful imaginary geography, and historically dynamic construct that has shaped / been shaped by global patterns of economic development, nation building, war and diplomacy, colonialism and aspirations for better lives.",0.765336959806588,Difficult
EMUS 3457,Electronic Music Ensemble,EMUS,Music Department - Electonic Music Studies,"Explores performance, composition and the history of electronic music, including 20th century art music on through to electronic music in contemporary popular culture.  May be repeated up to 12 total credit hours. Same as EMUS 1457 and EMUS 5457.",[],['person'],"['emus', 'music', 'electronic', 'century', 'art', 'hours']","['history electronic music', 'art music electronic', 'century art music', 'credit hours emus', 'electronic music including', 'electronic music', 'composition history electronic', 'hours emus']","Same as EMUS 1457 and EMUS 5457. May be repeated up to 12 total credit hours. Explores performance, composition and the history of electronic music, including 20th century art music on through to electronic music in contemporary popular culture.",0.5675052886068298,Medium
ANTH 5610,Medical Anthropology,ANTH,Department of Anthropology,"Examines health, illness, disease and treatment across a diversity of cases, all of which involve political economic inequalities, individual and collective experiences of medical systems and the historical and contemporary treatment of distinct populations. A demanding upper-level cultural anthropology course in the field of Medical Anthropology, a subfield of cultural anthropology, designed for advanced undergraduate students and early graduate students with an emphasis on the intersections of science, medicine and populations. Same as ANTH 4610.",[],['person'],"['anthropology', 'medical', 'medicine', 'health', 'illness', 'disease']","['medical anthropology', 'medical anthropology subfield', 'field medical anthropology', 'medicine populations', 'collective experiences medical', 'medicine populations anth', 'anthropology', 'anthropology course']","A demanding upper-level cultural anthropology course in the field of Medical Anthropology, a subfield of cultural anthropology, designed for advanced undergraduate students and early graduate students with an emphasis on the intersections of science, medicine and populations. Examines health, illness, disease and treatment across a diversity of cases, all of which involve political economic inequalities, individual and collective experiences of medical systems and the historical and contemporary treatment of distinct populations. Same as ANTH 4610.",0.752568751888788,Difficult
CSCI 5446,Chaotic Dynamics,CSCI,Department of Computer Science,"Explores chaotic dynamics theoretically and through computer simulations. Covers the standard computational and analytical tools used in nonlinear dynamics and concludes with an overview of leading-edge chaos research. Topics include time and phase-space dynamics, surfaces of section, bifurcation diagrams, fractal dimension and Lyapunov exponents. Same as CSCI 4446 and ECEN 4423 and ECEN 5423.",[],['person'],"['bifurcation', 'chaotic', 'chaos', 'dynamics', 'simulations', 'lyapunov']","['chaos research topics', 'edge chaos research', 'chaotic dynamics', 'chaos research', 'chaotic dynamics theoretically', 'explores chaotic dynamics', 'bifurcation diagrams fractal', 'leading edge chaos']","Covers the standard computational and analytical tools used in nonlinear dynamics and concludes with an overview of leading-edge chaos research. Explores chaotic dynamics theoretically and through computer simulations. Topics include time and phase-space dynamics, surfaces of section, bifurcation diagrams, fractal dimension and Lyapunov exponents.",0.5865820489573889,Medium
FREN 2110,Second-Year French Grammar Review and Reading 1,FREN,Department of French,"A film based curriculum will expand the knowledge of francophone culture and will continue the development of communication skills begun in the first year. This third semester course will review essential beginning grammar before introducing intermediate structures, vocabulary, and cultural/literary readings.","['FREN 1050', 'FREN 1020']","['person', 'online']","['curriculum', 'film', 'francophone', 'semester', 'cultural', 'culture']","['film based curriculum', 'francophone culture', 'curriculum', 'francophone culture continue', 'based curriculum', 'knowledge francophone culture', 'film based', 'based curriculum expand']","A film based curriculum will expand the knowledge of francophone culture and will continue the development of communication skills begun in the first year. This third semester course will review essential beginning grammar before introducing intermediate structures, vocabulary, and cultural/literary readings.",0.6458144454517981,Medium
SPAN 7440,Seminar: Trends in Hispanic Linguistics,SPAN,Spanish and Portuguese Department,"Provides an overview of major trends and issues in Hispanic linguistics, including phonology, syntax, dialectology, sociolinguistics, discourse analysis, text linguistics, semiotics, history of the Spanish language, language acquisition and applied linguistics. May be repeated up to 6 total credit hours. Same as SPAN 5440.",[],['person'],"['linguistics', 'spanish', 'sociolinguistics', 'hispanic', 'language', 'phonology']","['hispanic linguistics including', 'hispanic linguistics', 'issues hispanic linguistics', 'spanish language language', 'linguistics including', 'text linguistics', 'spanish language', 'analysis text linguistics']","Same as SPAN 5440. May be repeated up to 6 total credit hours. Provides an overview of major trends and issues in Hispanic linguistics, including phonology, syntax, dialectology, sociolinguistics, discourse analysis, text linguistics, semiotics, history of the Spanish language, language acquisition and applied linguistics.",0.6203535811423391,Medium
